i,d,STTi,STTid,Gi,TTd,l.t,DG,HLi,Emerge,RanCrust,RanWat
189,9,250.0,71.158,0,0,0,0,1,0,0.9,0.3
190,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
191,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
192,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
193,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
194,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
195,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
196,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
197,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
198,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
199,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
200,9,250.0,71.158,0,0,0,0,1,0,0.9,0.15
1,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
2,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
3,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
4,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
5,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
6,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
7,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
8,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
9,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
10,10,120.0,59.015,0,0,0,0,1,0,0.9,0.3
11,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
12,10,120.0,14.239,0,0,0,0,1,0,0.9,0.2
13,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
14,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
15,10,120.0,59.015,0,0,0,0,1,0,0.9,0.3
16,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
17,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.2
18,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.2
19,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
20,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
21,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
22,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
23,10,500.0,74.2705,0,0,0,0,1,0,0.9,0.3
24,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
25,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
26,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
27,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.1
28,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
29,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
30,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
31,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
32,10,80.0,5.995,0,0,0,0,1,0,0.9,0.3
33,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
34,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
35,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
36,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
37,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
38,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
39,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
40,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
41,10,50.0,59.015,1,15.2555,1.98595427758,3,2.98595427758,y,0.9,0.1
42,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
43,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
44,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
45,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.25
46,10,20.0,74.2705,0,0,0,0,1,0,0.9,0.3
47,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.1
48,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
49,10,10.0,74.2705,0,0,0,0,1,0,0.9,0.3
50,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
51,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
52,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
53,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.2
54,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
55,10,120.0,68.0135,0,0,0,0,1,0,0.9,0.25
56,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
57,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.15
58,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
59,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
60,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.15
61,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
62,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
63,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
64,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
65,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
66,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.25
67,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
68,10,50.0,23.879,0,0,0,0,1,0,0.9,0.3
69,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
70,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
71,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
72,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
73,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
74,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
75,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
76,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.25
77,10,500.0,71.158,0,0,0,0,1,0,0.9,0.3
78,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
79,10,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
80,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
81,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
82,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
83,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
84,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
85,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
86,10,80.0,41.1275,0,0,0,0,1,0,0.9,0.3
87,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
88,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
89,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
90,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.25
91,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
92,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
93,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
94,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.15
95,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
96,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
97,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
98,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
99,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
100,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
101,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
102,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.1
103,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
104,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
105,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.1
106,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.2
107,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.1
108,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
109,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
110,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
111,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
112,10,20.0,74.2705,0,0,0,0,1,0,0.9,0.3
113,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.15
114,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
115,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.1
116,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
117,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
118,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
119,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
120,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.1
121,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
122,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
123,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
124,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
125,10,99999.0,59.015,0,0,0,0,1,0,0.9,0.3
126,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
127,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
128,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
129,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
130,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
131,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.15
132,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
133,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
134,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
135,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
136,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
137,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
138,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.15
139,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
140,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
141,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
142,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
143,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
144,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.25
145,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
146,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
147,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
148,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
149,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
150,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
151,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
152,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
153,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.1
154,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
155,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
156,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
157,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.15
158,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
159,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
160,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
161,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
162,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.15
163,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.15
164,10,180.0,59.015,0,0,0,0,1,0,0.9,0.3
165,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
166,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
167,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.15
168,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
169,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
170,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
171,10,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
172,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
173,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
174,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
175,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
176,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
177,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
178,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
179,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.25
180,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
181,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
182,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
183,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
184,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
185,10,80.0,49.905,0,0,0,0,1,0,0.9,0.25
186,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
187,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
188,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
189,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
190,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
191,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
192,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
193,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
194,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
195,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
196,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
197,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
198,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
199,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
200,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.15
1,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
2,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
3,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
4,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
5,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
6,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
7,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
8,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
9,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
10,11,120.0,59.015,0,0,0,0,1,0,0.9,0.3
11,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
12,11,120.0,14.239,0,0,0,0,1,0,0.9,0.2
13,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
14,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
15,11,120.0,59.015,0,0,0,0,1,0,0.9,0.3
16,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.3
17,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.2
18,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.2
19,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
20,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
21,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
22,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
23,11,500.0,78.4135,0,0,0,0,1,0,0.9,0.3
24,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
25,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
26,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
27,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.1
28,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
29,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
30,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.25
31,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
32,11,80.0,5.995,0,0,0,0,1,0,0.9,0.3
33,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
34,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
35,11,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
36,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
37,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.3
38,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
39,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
40,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
41,11,50.0,59.015,1,19.3985,2.51885875582,4,3.51885875582,y,0.9,0.1
42,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
43,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
44,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
45,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.25
46,11,20.0,78.4135,0,0,0,0,1,0,0.9,0.3
47,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.1
48,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
49,11,10.0,78.4135,0,0,0,0,1,0,0.9,0.3
50,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
51,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
52,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
53,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.2
54,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
55,11,120.0,68.0135,0,0,0,0,1,0,0.9,0.25
56,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
57,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.15
58,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
59,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
60,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.15
61,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
62,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
63,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
64,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.25
65,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
66,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.25
67,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
68,11,50.0,23.879,0,0,0,0,1,0,0.9,0.3
69,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
70,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
71,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
72,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
73,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
74,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
75,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
76,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.25
77,11,500.0,71.158,0,0,0,0,1,0,0.9,0.3
78,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
79,11,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
80,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
81,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
82,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
83,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.3
84,11,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
85,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
86,11,80.0,41.1275,0,0,0,0,1,0,0.9,0.3
87,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
88,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
89,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
90,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.25
91,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
92,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
93,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
94,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.15
95,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
96,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
97,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
98,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.25
99,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
100,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.25
101,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.25
102,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.1
103,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
104,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
105,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.1
106,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.2
107,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.1
108,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
109,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
110,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
111,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.3
112,11,20.0,78.4135,0,0,0,0,1,0,0.9,0.3
113,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.15
114,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
115,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.1
116,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
117,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
118,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
119,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
120,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.1
121,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
122,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
123,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
124,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
125,11,99999.0,59.015,0,0,0,0,1,0,0.9,0.3
126,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
127,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
128,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
129,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.25
130,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
131,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.15
132,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
133,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
134,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
135,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
136,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
137,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
138,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.15
139,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.25
140,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
141,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
142,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
143,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
144,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.25
145,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
146,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
147,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
148,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
149,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
150,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
151,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
152,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
153,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.1
154,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
155,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
156,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
157,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.15
158,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
159,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
160,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
161,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
162,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.15
163,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.15
164,11,180.0,59.015,0,0,0,0,1,0,0.9,0.3
165,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
166,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
167,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.15
168,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
169,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.25
170,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
171,11,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
172,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
173,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
174,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
175,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
176,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
177,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
178,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
179,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.25
180,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
181,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
182,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.25
183,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.25
184,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
185,11,80.0,49.905,0,0,0,0,1,0,0.9,0.25
186,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
187,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
188,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
189,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
190,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
191,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
192,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
193,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
194,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
195,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
196,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
197,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
198,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
199,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
200,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.15
1,12,80.0,81.671,0,0,0,0,1,0,0.9,0.3
2,12,50.0,81.671,0,0,0,0,1,0,0.9,0.3
3,12,80.0,81.671,0,0,0,0,1,0,0.9,0.3
4,12,80.0,81.671,0,0,0,0,1,0,0.9,0.3
5,12,80.0,81.671,0,0,0,0,1,0,0.9,0.25
6,12,80.0,81.671,0,0,0,0,1,0,0.9,0.3
7,12,80.0,81.671,0,0,0,0,1,0,0.9,0.3
8,12,120.0,81.671,0,0,0,0,1,0,0.9,0.25
9,12,120.0,81.671,0,0,0,0,1,0,0.9,0.3
10,12,120.0,59.015,0,0,0,0,1,0,0.9,0.3
